subject	predicate	object	datatype
obo:MONDO_0009061	rdfs:label	cystic fibrosis	xsd:string
obo:SYMP_0000099	rdfs:label	pain	xsd:string
bmir-radx:nih_skin_rash_99	rdfs:label	nih_skin_rash Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_alcohol_yrs_value	rdfs:label	nih_alcohol_yrs value	xsd:string
bmir-radx:nih_osteoporosis_1	rdfs:label	nih_osteoporosis Value, 1 (Yes)	xsd:string
bmir-radx:nih_smoking_yn_0	rdfs:label	nih_smoking_yn Value, 0 (No)	xsd:string
bmir-radx:nih_neurodegenerative_97	rdfs:label	nih_neurodegenerative Value, 97 (Other)	xsd:string
bmir-radx:nih_cig_smoke_freq_2	rdfs:label	nih_cig_smoke_freq Value, 2 (Some Days)	xsd:string
bmir-radx:nih_education_1	rdfs:label	nih_education Value, 1 (Some school (Includes any education received below highschool graduate level))	xsd:string
bmir-radx:nih_other_symp	rdfs:label	nih_other_symp Data Element	xsd:string
bmir-radx:nih_depression_1	rdfs:label	nih_depression Value, 1 (Yes)	xsd:string
bmir-radx:nih_hypertension_1	rdfs:label	nih_hypertension Value, 1 (Yes)	xsd:string
bmir-radx:SymptomsDataElement	rdfs:label	Symptoms Section	xsd:string
bmir-radx:nih_af_99	rdfs:label	nih_af Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_ms_value	rdfs:label	nih_ms value	xsd:string
obo:PATO_0000051	rdfs:label	morphology	xsd:string
bmir-radx:nih_t2dm_0	rdfs:label	nih_t2dm Value, 0 (No)	xsd:string
bmir-radx:nih_confusion_98	rdfs:label	nih_confusion Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_no_chronic_condition_98	rdfs:label	nih_no_chronic_condition Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_sickle_cell_disease_99	rdfs:label	nih_sickle_cell_disease Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_t1d_99	rdfs:label	nih_t1d Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_alcohol_yn_value	rdfs:label	nih_alcohol_yn value	xsd:string
bmir-radx:nih_cf_97	rdfs:label	nih_cf Value, 97 (Other)	xsd:string
bmir-radx:nih_lupus_97	rdfs:label	nih_lupus Value, 97 (Other)	xsd:string
bmir-radx:nih_cancer_past_yr_0	rdfs:label	nih_cancer_past_yr Value, 0 (No)	xsd:string
bmir-radx:nih_ms_1	rdfs:label	nih_ms Value, 1 (Yes)	xsd:string
bmir-radx:nih_iv_drug_use	rdfs:label	nih_iv_drug_use Data Element	xsd:string
bmir-radx:nih_autoimm	rdfs:label	nih_autoimm Data Element	xsd:string
bmir-radx:nih_serious_mental_illness_99	rdfs:label	nih_serious_mental_illness Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_deaf_value	rdfs:label	nih_deaf value	xsd:string
bmir-radx:nih_blue_lips_97	rdfs:label	nih_blue_lips Value, 97 (Other)	xsd:string
bmir-radx:nih_renal_98	rdfs:label	nih_renal Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_cig_smoke_freq_value	rdfs:label	nih_cig_smoke_freq value	xsd:string
bmir-radx:nih_chronic_lung_disease	rdfs:label	nih_chronic_lung_disease Data Element	xsd:string
bmir-radx:nih_diabetes_97	rdfs:label	nih_diabetes Value, 97 (Other)	xsd:string
bmir-radx:nih_insurance	rdfs:label	nih_insurance Data Element	xsd:string
bmir-radx:nih_education_value	rdfs:label	nih_education value	xsd:string
bmir-radx:nih_alcohol_yn_1	rdfs:label	nih_alcohol_yn Value, 1 (Yes)	xsd:string
obo:GSSO_006602	rdfs:label	alcohol use	xsd:string
bmir-radx:nih_depression_value	rdfs:label	nih_depression value	xsd:string
bmir-radx:nih_fatigue_99	rdfs:label	nih_fatigue Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_skin_rash_98	rdfs:label	nih_skin_rash Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_osteoporosis_0	rdfs:label	nih_osteoporosis Value, 0 (No)	xsd:string
bmir-radx:nih_hypertension_value	rdfs:label	nih_hypertension value	xsd:string
evs:C81229	rdfs:label	Alcohol Use History	xsd:string
bmir-radx:nih_deaf_1	rdfs:label	nih_deaf Value, 1 (Yes)	xsd:string
bmir-radx:nih_diff_breath	rdfs:label	nih_diff_breath Data Element	xsd:string
bmir-radx:nih_sex_3	rdfs:label	nih_sex Value, 3 (Non-binary)	xsd:string
bmir-radx:nih_weight	rdfs:label	nih_weight Data Element	xsd:string
bmir-radx:nih_cig_smoke_freq_1	rdfs:label	nih_cig_smoke_freq Value, 1 (Rarely)	xsd:string
bmir-radx:nih_alcohol_yrs_0	rdfs:label	nih_alcohol_yrs Value, 0 (Never)	xsd:string
bmir-radx:nih_ibs	rdfs:label	nih_ibs Data Element	xsd:string
bmir-radx:nih_stroke	rdfs:label	nih_stroke Data Element	xsd:string
obo:SYMP_0000482	rdfs:label	alteration of consciousness	xsd:string
bmir-radx:nih_cig_smoke_freq_99	rdfs:label	nih_cig_smoke_freq Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_deaf_99	rdfs:label	nih_deaf Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_depression_0	rdfs:label	nih_depression Value, 0 (No)	xsd:string
obo:SYMP_0000570	rdfs:label	diarrhea	xsd:string
bmir-radx:nih_hypertension_0	rdfs:label	nih_hypertension Value, 0 (No)	xsd:string
bmir-radx:nih_t1d_value	rdfs:label	nih_t1d value	xsd:string
bmir-radx:nih_af_98	rdfs:label	nih_af Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_sickle_cell_disease_value	rdfs:label	nih_sickle_cell_disease value	xsd:string
bmir-radx:nih_fatigue_1	rdfs:label	nih_fatigue Value, 1 (Yes)	xsd:string
bmir-radx:nih_rls	rdfs:label	nih_rls Data Element	xsd:string
bmir-radx:nih_confusion_97	rdfs:label	nih_confusion Value, 97 (Other)	xsd:string
bmir-radx:nih_alcohol_yn_99	rdfs:label	nih_alcohol_yn Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_no_chronic_condition_97	rdfs:label	nih_no_chronic_condition Value, 97 (Other)	xsd:string
evs:C1909	rdfs:label	Pharmacologic Substance	xsd:string
obo:MONDO_0011918	rdfs:label	anxiety	xsd:string
bmir-radx:nih_sickle_cell_disease_98	rdfs:label	nih_sickle_cell_disease Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_t1d_98	rdfs:label	nih_t1d Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_af_value	rdfs:label	nih_af value	xsd:string
bmir-radx:nih_serious_mental_illness_1	rdfs:label	nih_serious_mental_illness Value, 1 (Yes)	xsd:string
bmir-radx:nih_ms_99	rdfs:label	nih_ms Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_ms_0	rdfs:label	nih_ms Value, 0 (No)	xsd:string
bmir-radx:nih_serious_mental_illness_98	rdfs:label	nih_serious_mental_illness Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_renal_97	rdfs:label	nih_renal Value, 97 (Other)	xsd:string
bmir-radx:nih_t1d_1	rdfs:label	nih_t1d Value, 1 (Yes)	xsd:string
bmir-radx:nih_sickle_cell_disease_1	rdfs:label	nih_sickle_cell_disease Value, 1 (Yes)	xsd:string
bmir-radx:nih_copd_plus	rdfs:label	nih_copd_plus Data Element	xsd:string
obo:GO_0007567	rdfs:label	parturition	xsd:string
bmir-radx:nih_pcos	rdfs:label	nih_pcos Data Element	xsd:string
bmir-radx:nih_alcohol_yn_0	rdfs:label	nih_alcohol_yn Value, 0 (No)	xsd:string
obo:GSSO_006601	rdfs:label	substance use	xsd:string
bmir-radx:nih_fatigue_98	rdfs:label	nih_fatigue Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_skin_rash_97	rdfs:label	nih_skin_rash Value, 97 (Other)	xsd:string
obo:MONDO_0019091	rdfs:label	bronchopulmonary dysplasia	xsd:string
bmir-radx:nih_fatigue_value	rdfs:label	nih_fatigue value	xsd:string
bmir-radx:nih_af_1	rdfs:label	nih_af Value, 1 (Yes)	xsd:string
bmir-radx:nih_hypertension_99	rdfs:label	nih_hypertension Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_weight_category_3	rdfs:label	nih_weight_category Value, 3 (over 200)	xsd:string
bmir-radx:nih_depression_99	rdfs:label	nih_depression Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_deaf_0	rdfs:label	nih_deaf Value, 0 (No)	xsd:string
bmir-radx:nih_sex_2	rdfs:label	nih_sex Value, 2 (Intersex)	xsd:string
bmir-radx:nih_cig_smoke_freq_0	rdfs:label	nih_cig_smoke_freq Value, 0 (Not at all)	xsd:string
bmir-radx:nih_education_99	rdfs:label	nih_education Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_serious_mental_illness_value	rdfs:label	nih_serious_mental_illness value	xsd:string
bmir-radx:nih_education_0	rdfs:label	nih_education Value, 0 (Have never gone to school)	xsd:string
obo:SYMP_0000372	rdfs:label	rhinorrhea	xsd:string
bmir-radx:nih_deaf_98	rdfs:label	nih_deaf Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_osteoporosis_99	rdfs:label	nih_osteoporosis Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_sex_96	rdfs:label	nih_sex Value, 96 (None of these describe me)	xsd:string
obo:MONDO_0002908	rdfs:label	glucose metabolism disease	xsd:string
bmir-radx:nih_no_chronic_condition_value	rdfs:label	nih_no_chronic_condition value	xsd:string
bmir-radx:nih_af_97	rdfs:label	nih_af Value, 97 (Other)	xsd:string
bmir-radx:nih_immunodeficiency	rdfs:label	nih_immunodeficiency Data Element	xsd:string
bmir-radx:nih_fatigue_0	rdfs:label	nih_fatigue Value, 0 (No)	xsd:string
evs:C718	rdfs:label	Organic Chemical	xsd:string
bmir-radx:nih_immuno_compromised_solid_organ	rdfs:label	nih_immuno_compromised_solid_organ Data Element	xsd:string
bmir-radx:nih_confusion_value	rdfs:label	nih_confusion value	xsd:string
bmir-radx:nih_skin_rash_1	rdfs:label	nih_skin_rash Value, 1 (Yes)	xsd:string
bmir-radx:nih_cardiovascular_disease	rdfs:label	nih_cardiovascular_disease Data Element	xsd:string
bmir-radx:nih_alcohol_yn_98	rdfs:label	nih_alcohol_yn Value, 98 (Don’t know)	xsd:string
evs:C1908	rdfs:label	Drug, Food, Chemical or Biomedical Material	xsd:string
bmir-radx:nih_sex_value	rdfs:label	nih_sex value	xsd:string
bmir-radx:nih_sickle_cell_disease_97	rdfs:label	nih_sickle_cell_disease Value, 97 (Other)	xsd:string
bmir-radx:nih_t1d_97	rdfs:label	nih_t1d Value, 97 (Other)	xsd:string
bmir-radx:nih_serious_mental_illness_0	rdfs:label	nih_serious_mental_illness Value, 0 (No)	xsd:string
bmir-radx:nih_renal_1	rdfs:label	nih_renal Value, 1 (Yes)	xsd:string
bmir-radx:nih_ms_98	rdfs:label	nih_ms Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_cancer_past_yr_99	rdfs:label	nih_cancer_past_yr Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_serious_mental_illness_97	rdfs:label	nih_serious_mental_illness Value, 97 (Other)	xsd:string
bmir-radx:nih_t1d_0	rdfs:label	nih_t1d Value, 0 (No)	xsd:string
bmir-radx:nih_sickle_cell_disease_0	rdfs:label	nih_sickle_cell_disease Value, 0 (No)	xsd:string
bmir-radx:EmploymentDataElement	rdfs:label	Employment Section	xsd:string
obo:NCIT_C95018	rdfs:label	use	xsd:string
bmir-radx:nih_skin_rash_value	rdfs:label	nih_skin_rash value	xsd:string
bmir-radx:nih_t2dm_99	rdfs:label	nih_t2dm Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_no_chronic_condition_1	rdfs:label	nih_no_chronic_condition Value, 1 (Yes)	xsd:string
bmir-radx:nih_substance_use	rdfs:label	nih_substance_use Data Element	xsd:string
evs:C95549	rdfs:label	Run Errand	xsd:string
bmir-radx:nih_fatigue_97	rdfs:label	nih_fatigue Value, 97 (Other)	xsd:string
bmir-radx:nih_confusion_1	rdfs:label	nih_confusion Value, 1 (Yes)	xsd:string
bmir-radx:nih_af_0	rdfs:label	nih_af Value, 0 (No)	xsd:string
bmir-radx:nih_hypertension_98	rdfs:label	nih_hypertension Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_weight_category_2	rdfs:label	nih_weight_category Value, 2 (151-200)	xsd:string
bmir-radx:nih_renal_value	rdfs:label	nih_renal value	xsd:string
obo:GO_0007610	rdfs:label	behavior	xsd:string
bmir-radx:nih_depression_98	rdfs:label	nih_depression Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_sex_1	rdfs:label	nih_sex Value, 1 (Male)	xsd:string
bmir-radx:nih_alcohol_yrs_99	rdfs:label	nih_alcohol_yrs Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_education_98	rdfs:label	nih_education Value, 98 (Don't know)	xsd:string
bmir-radx:nih_cig_smoke_freq_98	rdfs:label	nih_cig_smoke_freq Value, 98 (Don't know)	xsd:string
bmir-radx:nih_osteoporosis_98	rdfs:label	nih_osteoporosis Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_weight_category_value	rdfs:label	nih_weight_category value	xsd:string
bmir-radx:nih_skin_rash_0	rdfs:label	nih_skin_rash Value, 0 (No)	xsd:string
bmir-radx:nih_alcohol_yn_97	rdfs:label	nih_alcohol_yn Value, 97 (Other)	xsd:string
bmir-radx:nih_vaping_yn	rdfs:label	nih_vaping_yn Data Element	xsd:string
bmir-radx:nih_diabetes_1	rdfs:label	nih_diabetes Value, 1 (Yes)	xsd:string
bmir-radx:nih_renal_0	rdfs:label	nih_renal Value, 0 (No)	xsd:string
bmir-radx:nih_ms_97	rdfs:label	nih_ms Value, 97 (Other)	xsd:string
bmir-radx:nih_blue_lips_1	rdfs:label	nih_blue_lips Value, 1 (Yes)	xsd:string
bmir-radx:nih_cancer_past_yr_98	rdfs:label	nih_cancer_past_yr Value, 98 (Don’t know)	xsd:string
obo:GSSO_002199	rdfs:label	race	xsd:string
bmir-radx:nih_lupus_1	rdfs:label	nih_lupus Value, 1 (Yes)	xsd:string
bmir-radx:nih_cf_1	rdfs:label	nih_cf Value, 1 (Yes)	xsd:string
bmir-radx:nih_t2dm_98	rdfs:label	nih_t2dm Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_no_chronic_condition_0	rdfs:label	nih_no_chronic_condition Value, 0 (No)	xsd:string
bmir-radx:nih_diabetes_value	rdfs:label	nih_diabetes value	xsd:string
bmir-radx:nih_cough_99	rdfs:label	nih_cough Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_confusion_0	rdfs:label	nih_confusion Value, 0 (No)	xsd:string
bmir-radx:nih_blue_lips_value	rdfs:label	nih_blue_lips value	xsd:string
bmir-radx:nih_hypertension_97	rdfs:label	nih_hypertension Value, 97 (Other)	xsd:string
bmir-radx:nih_weight_category_1	rdfs:label	nih_weight_category Value, 1 (100-150)	xsd:string
bmir-radx:nih_dress_bathe_99	rdfs:label	nih_dress_bathe Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_depression_97	rdfs:label	nih_depression Value, 97 (Other)	xsd:string
bmir-radx:nih_sex_0	rdfs:label	nih_sex Value, 0 (Female)	xsd:string
bmir-radx:nih_alcohol_yrs_98	rdfs:label	nih_alcohol_yrs Value, 98 (Don't know)	xsd:string
bmir-radx:nih_lupus_value	rdfs:label	nih_lupus value	xsd:string
obo:SYMP_0000392	rdfs:label	ear symptom	xsd:string
bmir-radx:nih_cf_value	rdfs:label	nih_cf value	xsd:string
bmir-radx:nih_education_97	rdfs:label	nih_education Value, 97 (Other)	xsd:string
obo:SYMP_0000480	rdfs:label	nervous system symptom	xsd:string
bmir-radx:nih_smoking_yn_99	rdfs:label	nih_smoking_yn Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_vape_freq	rdfs:label	nih_vape_freq Data Element	xsd:string
bmir-radx:nih_deaf_97	rdfs:label	nih_deaf Value, 97 (Other)	xsd:string
bmir-radx:DisabilityStatusDataElement	rdfs:label	Disability Status Section	xsd:string
bmir-radx:nih_neurodegenerative_1	rdfs:label	nih_neurodegenerative Value, 1 (Yes)	xsd:string
bmir-radx:nih_ibd_99	rdfs:label	nih_ibd Value, 99 (Prefer not to answer)	xsd:string
evs:C92720	rdfs:label	Pregnancy Finding	xsd:string
evs:C41009	rdfs:label	Qualifier	xsd:string
bmir-radx:nih_alcohol_frequency_99	rdfs:label	nih_alcohol_frequency Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_neurodegenerative_value	rdfs:label	nih_neurodegenerative value	xsd:string
bmir-radx:InsuranceStatusDataElement	rdfs:label	Insurance Status Section	xsd:string
bmir-radx:EducationYearsDataElement	rdfs:label	Education Years Section	xsd:string
bmir-radx:nih_diabetes_0	rdfs:label	nih_diabetes Value, 0 (No)	xsd:string
bmir-radx:HealthStatusDataElement	rdfs:label	Health Status Section	xsd:string
bmir-radx:nih_blue_lips_0	rdfs:label	nih_blue_lips Value, 0 (No)	xsd:string
bmir-radx:nih_cancer_past_yr_97	rdfs:label	nih_cancer_past_yr Value, 97 (Other)	xsd:string
bmir-radx:nih_conjunctivitis	rdfs:label	nih_conjunctivitis Data Element	xsd:string
bmir-radx:nih_lupus_0	rdfs:label	nih_lupus Value, 0 (No)	xsd:string
bmir-radx:nih_cf_0	rdfs:label	nih_cf Value, 0 (No)	xsd:string
bmir-radx:nih_t2dm_97	rdfs:label	nih_t2dm Value, 97 (Other)	xsd:string
bmir-radx:nih_cough_98	rdfs:label	nih_cough Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_othermh_99	rdfs:label	nih_othermh Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_dress_bathe_98	rdfs:label	nih_dress_bathe Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_rash_toes_1	rdfs:label	nih_rash_toes Value, 1 (Yes)	xsd:string
bmir-radx:nih_height_category	rdfs:label	nih_height_category Data Element	xsd:string
bmir-radx:nih_abdom_pain	rdfs:label	nih_abdom_pain Data Element	xsd:string
bmir-radx:nih_premature_birth_77	rdfs:label	nih_premature_birth Value, 77 (Dont Know)	xsd:string
bmir-radx:nih_smoking_yn_98	rdfs:label	nih_smoking_yn Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_rash_toes_value	rdfs:label	nih_rash_toes value	xsd:string
bmir-radx:nih_osteoporosis_97	rdfs:label	nih_osteoporosis Value, 97 (Other)	xsd:string
obo:MONDO_0000837	rdfs:label	bone resorption disease	xsd:string
bmir-radx:nih_neurodegenerative_0	rdfs:label	nih_neurodegenerative Value, 0 (No)	xsd:string
bmir-radx:nih_ibd_98	rdfs:label	nih_ibd Value, 98 (Don’t know)	xsd:string
obo:NCIT_C21007	rdfs:label	disability	xsd:string
obo:SYMP_0019145	rdfs:label	vomiting	xsd:string
evs:C1916	rdfs:label	Nitrogen Compound	xsd:string
obo:GSSO_009644	rdfs:label	premature birth	xsd:string
bmir-radx:nih_alcohol_frequency_98	rdfs:label	nih_alcohol_frequency Value, 98 (Don't know)	xsd:string
bmir-radx:nih_gestational_diabetes_1	rdfs:label	nih_gestational_diabetes Value, 1 (Yes)	xsd:string
bmir-radx:nih_neurological_condition_99	rdfs:label	nih_neurological_condition Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_gestational_diabetes_value	rdfs:label	nih_gestational_diabetes value	xsd:string
bmir-radx:nih_health_status	rdfs:label	nih_health_status Data Element	xsd:string
bmir-radx:nih_memory_1	rdfs:label	nih_memory Value, 1 (Yes)	xsd:string
bmir-radx:nih_appetite_99	rdfs:label	nih_appetite Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_memory_value	rdfs:label	nih_memory value	xsd:string
evs:C73579	rdfs:label	Nicotinic Agonist	xsd:string
bmir-radx:nih_liver_disease_1	rdfs:label	nih_liver_disease Value, 1 (Yes)	xsd:string
bmir-radx:nih_blind	rdfs:label	nih_blind Data Element	xsd:string
bmir-radx:nih_hiv	rdfs:label	nih_hiv Data Element	xsd:string
bmir-radx:nih_liver_disease_value	rdfs:label	nih_liver_disease value	xsd:string
bmir-radx:nih_cough_97	rdfs:label	nih_cough Value, 97 (Other)	xsd:string
obo:GSSO_003561	rdfs:label	personal status	xsd:string
bmir-radx:nih_heart_attack_1	rdfs:label	nih_heart_attack Value, 1 (Yes)	xsd:string
bmir-radx:nih_fever_chills_99	rdfs:label	nih_fever_chills Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_othermh_98	rdfs:label	nih_othermh Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_anxiety_99	rdfs:label	nih_anxiety Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_dress_bathe_97	rdfs:label	nih_dress_bathe Value, 97 (Other)	xsd:string
bmir-radx:nih_heart_attack_value	rdfs:label	nih_heart_attack value	xsd:string
obo:NBO_0001845	rdfs:label	consumption behavior	xsd:string
obo:SYMP_0000280	rdfs:label	extreme fatigue	xsd:string
bmir-radx:nih_rash_toes_0	rdfs:label	nih_rash_toes Value, 0 (No)	xsd:string
bmir-radx:nih_other_chronic_cond_99	rdfs:label	nih_other_chronic_cond Value, 99 (Prefer not to answer)	xsd:string
evs:C91102	rdfs:label	Clinical or Research Assessment Question	xsd:string
bmir-radx:nih_tobacco	rdfs:label	nih_tobacco Data Element	xsd:string
bmir-radx:nih_smoking_yn_97	rdfs:label	nih_smoking_yn Value, 97 (Other)	xsd:string
bmir-radx:nih_heart_condition_value	rdfs:label	nih_heart_condition value	xsd:string
bmir-radx:nih_heart_condition_1	rdfs:label	nih_heart_condition Value, 1 (Yes)	xsd:string
bmir-radx:nih_muscle_ache_99	rdfs:label	nih_muscle_ache Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_obesity_99	rdfs:label	nih_obesity Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_pregnancy_99	rdfs:label	nih_pregnancy Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_gestational_diabetes_0	rdfs:label	nih_gestational_diabetes Value, 0 (No)	xsd:string
bmir-radx:nih_neurological_condition_98	rdfs:label	nih_neurological_condition Value, 98 (Don’t know)	xsd:string
evs:C131924	rdfs:label	Ability to Use Stairs	xsd:string
evs:C54625	rdfs:label	History	xsd:string
bmir-radx:nih_memory_0	rdfs:label	nih_memory Value, 0 (No)	xsd:string
bmir-radx:nih_appetite_98	rdfs:label	nih_appetite Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_arthritis_value	rdfs:label	nih_arthritis value	xsd:string
bmir-radx:nih_arthritis_1	rdfs:label	nih_arthritis Value, 1 (Yes)	xsd:string
bmir-radx:nih_thalassemia_value	rdfs:label	nih_thalassemia value	xsd:string
bmir-radx:nih_liver_disease_0	rdfs:label	nih_liver_disease Value, 0 (No)	xsd:string
bmir-radx:nih_thalassemia_1	rdfs:label	nih_thalassemia Value, 1 (Yes)	xsd:string
bmir-radx:nih_chronic_kidney_disease	rdfs:label	nih_chronic_kidney_disease Data Element	xsd:string
bmir-radx:nih_copd_value	rdfs:label	nih_copd value	xsd:string
bmir-radx:nih_olfactory_99	rdfs:label	nih_olfactory Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_copd_1	rdfs:label	nih_copd Value, 1 (Yes)	xsd:string
bmir-radx:nih_heart_attack_0	rdfs:label	nih_heart_attack Value, 0 (No)	xsd:string
bmir-radx:nih_fever_chills_98	rdfs:label	nih_fever_chills Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_lifetime_use_alcohol_value	rdfs:label	nih_lifetime_use_alcohol value	xsd:string
bmir-radx:nih_coronary_artery_disease_value	rdfs:label	nih_coronary_artery_disease value	xsd:string
bmir-radx:nih_othermh_97	rdfs:label	nih_othermh Value, 97 (Other)	xsd:string
bmir-radx:nih_anxiety_98	rdfs:label	nih_anxiety Value, 98 (Don’t know)	xsd:string
sio:SIO_000614	rdfs:label	attribute	xsd:string
bmir-radx:nih_lifetime_use_alcohol_1	rdfs:label	nih_lifetime_use_alcohol Value, 1 (Yes)	xsd:string
bmir-radx:nih_migraines_99	rdfs:label	nih_migraines Value, 99 (Prefer not to answer)	xsd:string
bmir-radx:nih_coronary_artery_disease_1	rdfs:label	nih_coronary_artery_disease Value, 1 (Yes)	xsd:string
bmir-radx:nih_other_chronic_cond_98	rdfs:label	nih_other_chronic_cond Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_errand	rdfs:label	nih_errand Data Element	xsd:string
obo:MONDO_0000429	rdfs:label	autosomal genetic disease	xsd:string
bmir-radx:nih_cancer_value	rdfs:label	nih_cancer value	xsd:string
evs:C111629	rdfs:label	Have Trouble Walking	xsd:string
obo:MONDO_0003916	rdfs:label	overnutrition	xsd:string
bmir-radx:nih_cancer_1	rdfs:label	nih_cancer Value, 1 (Yes)	xsd:string
bmir-radx:nih_nausea_vomiting_diarrhea	rdfs:label	nih_nausea_vomiting_diarrhea Data Element	xsd:string
obo:MONDO_0000605	rdfs:label	hypersensitivity reaction disease	xsd:string
bmir-radx:nih_chronic_kidney_disease_treatment_77	rdfs:label	nih_chronic_kidney_disease_treatment Value, 77 (Don't Know)	xsd:string
bmir-radx:nih_ibd_97	rdfs:label	nih_ibd Value, 97 (Other)	xsd:string
obo:SYMP_0019177	rdfs:label	fatigue	xsd:string
bmir-radx:nih_nicotine_yn_value	rdfs:label	nih_nicotine_yn value	xsd:string
bmir-radx:nih_heart_condition_0	rdfs:label	nih_heart_condition Value, 0 (No)	xsd:string
bmir-radx:nih_muscle_ache_98	rdfs:label	nih_muscle_ache Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_obesity_98	rdfs:label	nih_obesity Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_chf_value	rdfs:label	nih_chf value	xsd:string
bmir-radx:nih_walk_climb_value	rdfs:label	nih_walk_climb value	xsd:string
bmir-radx:nih_pregnancy_98	rdfs:label	nih_pregnancy Value, 98 (Don't know)	xsd:string
bmir-radx:nih_neurological_condition_97	rdfs:label	nih_neurological_condition Value, 97 (Other)	xsd:string
bmir-radx:nih_nicotine_yn_1	rdfs:label	nih_nicotine_yn Value, 1 (Yes)	xsd:string
evs:C131923	rdfs:label	Dressing Ability	xsd:string
bmir-radx:nih_sleep_apnea	rdfs:label	nih_sleep_apnea Data Element	xsd:string
bmir-radx:RaceDataElement	rdfs:label	Race Section	xsd:string
bmir-radx:nih_appetite_97	rdfs:label	nih_appetite Value, 97 (Other)	xsd:string
bmir-radx:nih_chf_1	rdfs:label	nih_chf Value, 1 (Yes)	xsd:string
bmir-radx:nih_walk_climb_1	rdfs:label	nih_walk_climb Value, 1 (Yes)	xsd:string
bmir-radx:nih_arthritis_0	rdfs:label	nih_arthritis Value, 0 (No)	xsd:string
bmir-radx:nih_thalassemia_0	rdfs:label	nih_thalassemia Value, 0 (No)	xsd:string
bmir-radx:nih_history_smoking_value	rdfs:label	nih_history_smoking value	xsd:string
bmir-radx:nih_arrhythmia_value	rdfs:label	nih_arrhythmia value	xsd:string
bmir-radx:nih_olfactory_98	rdfs:label	nih_olfactory Value, 98 (Don’t know)	xsd:string
bmir-radx:nih_coronary_artery_disease_angina_value	rdfs:label	nih_coronary_artery_disease_angina value	xsd:string
evs:C95544	rdfs:label	Dressing	xsd:string
bmir-radx:nih_race	rdfs:label	nih_race Data Element	xsd:string
bmir-radx:nih_copd_0	rdfs:label	nih_copd Value, 0 (No)	xsd:string
evs:C17708	rdfs:label	Physical Activity	xsd:string
bmir-radx:nih_fever_chills_97	rdfs:label	nih_fever_chills Value, 97 (Other)	xsd:string
