subject	predicate	object	datatype
bmir-radx:nih_coronary_artery_disease_98	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_value	_IRI
bmir-radx:nih_lifetime_use_alcohol_98	rdfs:subClassOf	bmir-radx:nih_lifetime_use_alcohol_value	_IRI
obo:SYMP_0000410	rdfs:subClassOf	obo:SYMP_0000462	_IRI
obo:PATO_0000165	rdfs:subClassOf	obo:PATO_0001018	_IRI
bmir-radx:nih_coronary_artery_disease_angina_97	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_angina_value	_IRI
bmir-radx:nih_heart_attack_99	rdfs:subClassOf	bmir-radx:nih_heart_attack_value	_IRI
obo:GSSO_001810	rdfs:subClassOf	obo:NCIT_C21007	_IRI
bmir-radx:nih_arrhythmia_97	rdfs:subClassOf	bmir-radx:nih_arrhythmia_value	_IRI
bmir-radx:nih_history_smoking_97	rdfs:subClassOf	bmir-radx:nih_history_smoking_value	_IRI
obo:PATO_0000011	rdfs:subClassOf	obo:PATO_0000165	_IRI
bmir-radx:nih_appetite_1	rdfs:subClassOf	bmir-radx:nih_appetite_value	_IRI
bmir-radx:nih_cancer_active_treatment	rdfs:subClassOf	bmir-radx:CancerDataElement	_IRI
bmir-radx:nih_copd_98	rdfs:subClassOf	bmir-radx:nih_copd_value	_IRI
bmir-radx:nih_pregnancy_0	rdfs:subClassOf	bmir-radx:nih_pregnancy_value	_IRI
bmir-radx:nih_neurological_condition_1	rdfs:subClassOf	bmir-radx:nih_neurological_condition_value	_IRI
bmir-radx:nih_disability	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_liver_disease_99	rdfs:subClassOf	bmir-radx:nih_liver_disease_value	_IRI
bmir-radx:nih_thalassemia_98	rdfs:subClassOf	bmir-radx:nih_thalassemia_value	_IRI
bmir-radx:nih_obesity_0	rdfs:subClassOf	bmir-radx:nih_obesity_value	_IRI
bmir-radx:nih_alcohol_frequency_2	rdfs:subClassOf	bmir-radx:nih_alcohol_frequency_value	_IRI
bmir-radx:nih_muscle_ache_0	rdfs:subClassOf	bmir-radx:nih_muscle_ache_value	_IRI
bmir-radx:nih_arthritis_98	rdfs:subClassOf	bmir-radx:nih_arthritis_value	_IRI
bmir-radx:nih_appetite_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_neurological_condition_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_memory_99	rdfs:subClassOf	bmir-radx:nih_memory_value	_IRI
bmir-radx:nih_walk_climb_97	rdfs:subClassOf	bmir-radx:nih_walk_climb_value	_IRI
bmir-radx:nih_chf_97	rdfs:subClassOf	bmir-radx:nih_chf_value	_IRI
bmir-radx:nih_chronic_kidney_disease_treatment_0	rdfs:subClassOf	bmir-radx:nih_chronic_kidney_disease_treatment_value	_IRI
bmir-radx:DomicileDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_nicotine_yn_97	rdfs:subClassOf	bmir-radx:nih_nicotine_yn_value	_IRI
obo:BFO_0000001	rdfs:subClassOf	bmir-radx:OtherThing	_IRI
bmir-radx:nih_gestational_diabetes_99	rdfs:subClassOf	bmir-radx:nih_gestational_diabetes_value	_IRI
bmir-radx:nih_neurodegenerative_99	rdfs:subClassOf	bmir-radx:nih_neurodegenerative_value	_IRI
bmir-radx:nih_premature_birth_1	rdfs:subClassOf	bmir-radx:nih_premature_birth_value	_IRI
bmir-radx:nih_thyroid	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_alcohol_yrs_3	rdfs:subClassOf	bmir-radx:nih_alcohol_yrs_value	_IRI
obo:SYMP_0000387	rdfs:subClassOf	obo:SYMP_0000597	_IRI
bmir-radx:nih_anxiety_0	rdfs:subClassOf	bmir-radx:nih_anxiety_value	_IRI
bmir-radx:nih_fever_chills_0	rdfs:subClassOf	bmir-radx:nih_fever_chills_value	_IRI
bmir-radx:nih_premature_birth_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_othermh_1	rdfs:subClassOf	bmir-radx:nih_othermh_value	_IRI
bmir-radx:nih_education_4	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
evs:C7062	rdfs:subClassOf	evs:C3262	_IRI
obo:SYMP_0000244	rdfs:subClassOf	obo:SYMP_0000473	_IRI
bmir-radx:nih_immunocompromised	rdfs:subClassOf	bmir-radx:DataElement	_IRI
evs:C19160	rdfs:subClassOf	evs:C20181	_IRI
obo:MONDO_0006170	rdfs:subClassOf	obo:MONDO_0005328	_IRI
obo:MONDO_0006170	rdfs:subClassOf	obo:MONDO_0000462	_IRI
obo:SYMP_0000233	rdfs:subClassOf	obo:SYMP_0000482	_IRI
bmir-radx:nih_othermh_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:MONDO_0017181	rdfs:subClassOf	obo:MONDO_0021146	_IRI
bmir-radx:nih_cancer_97	rdfs:subClassOf	bmir-radx:nih_cancer_value	_IRI
obo:MONDO_0005070	rdfs:subClassOf	obo:MONDO_0023370	_IRI
bmir-radx:nih_rash_toes_99	rdfs:subClassOf	bmir-radx:nih_rash_toes_value	_IRI
obo:SYMP_0000662	rdfs:subClassOf	obo:SYMP_0000567	_IRI
bmir-radx:nih_coronary_artery_disease_97	rdfs:subClassOf	bmir-radx:nih_coronary_artery_disease_value	_IRI
bmir-radx:nih_lifetime_use_alcohol_97	rdfs:subClassOf	bmir-radx:nih_lifetime_use_alcohol_value	_IRI
bmir-radx:nih_heart_attack_98	rdfs:subClassOf	bmir-radx:nih_heart_attack_value	_IRI
bmir-radx:nih_appetite_0	rdfs:subClassOf	bmir-radx:nih_appetite_value	_IRI
bmir-radx:nih_copd_97	rdfs:subClassOf	bmir-radx:nih_copd_value	_IRI
bmir-radx:nih_neurological_condition_0	rdfs:subClassOf	bmir-radx:nih_neurological_condition_value	_IRI
bmir-radx:nih_liver_disease_98	rdfs:subClassOf	bmir-radx:nih_liver_disease_value	_IRI
bmir-radx:nih_thalassemia_97	rdfs:subClassOf	bmir-radx:nih_thalassemia_value	_IRI
bmir-radx:nih_alcohol_frequency_1	rdfs:subClassOf	bmir-radx:nih_alcohol_frequency_value	_IRI
bmir-radx:nih_arthritis_97	rdfs:subClassOf	bmir-radx:nih_arthritis_value	_IRI
bmir-radx:nih_alcohol_frequency_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_memory_98	rdfs:subClassOf	bmir-radx:nih_memory_value	_IRI
bmir-radx:nih_chronic_lung	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_ibd_1	rdfs:subClassOf	bmir-radx:nih_ibd_value	_IRI
bmir-radx:nih_ibd_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_gestational_diabetes_98	rdfs:subClassOf	bmir-radx:nih_gestational_diabetes_value	_IRI
bmir-radx:nih_other_chronic_cond_0	rdfs:subClassOf	bmir-radx:nih_other_chronic_cond_value	_IRI
bmir-radx:nih_heart_condition_97	rdfs:subClassOf	bmir-radx:nih_heart_condition_value	_IRI
bmir-radx:nih_premature_birth_0	rdfs:subClassOf	bmir-radx:nih_premature_birth_value	_IRI
bmir-radx:nih_alcohol_yrs_2	rdfs:subClassOf	bmir-radx:nih_alcohol_yrs_value	_IRI
bmir-radx:nih_dress_bathe_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0000386	rdfs:subClassOf	obo:SYMP_0000387	_IRI
bmir-radx:nih_asthma	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_othermh_0	rdfs:subClassOf	bmir-radx:nih_othermh_value	_IRI
bmir-radx:nih_education_3	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
bmir-radx:nih_dress_bathe_1	rdfs:subClassOf	bmir-radx:nih_dress_bathe_value	_IRI
bmir-radx:SexDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_cough_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0000342	rdfs:subClassOf	obo:SYMP_0000386	_IRI
bmir-radx:nih_cough_1	rdfs:subClassOf	bmir-radx:nih_cough_value	_IRI
bmir-radx:nih_rash_toes_98	rdfs:subClassOf	bmir-radx:nih_rash_toes_value	_IRI
obo:SYMP_0000551	rdfs:subClassOf	obo:SYMP_0000480	_IRI
obo:SYMP_0000892	rdfs:subClassOf	obo:SYMP_0000480	_IRI
obo:PATO_0001241	rdfs:subClassOf	obo:PATO_0000001	_IRI
bmir-radx:nih_heart_attack_97	rdfs:subClassOf	bmir-radx:nih_heart_attack_value	_IRI
bmir-radx:nih_cf_99	rdfs:subClassOf	bmir-radx:nih_cf_value	_IRI
bmir-radx:nih_lupus_99	rdfs:subClassOf	bmir-radx:nih_lupus_value	_IRI
bmir-radx:nih_liver_disease_97	rdfs:subClassOf	bmir-radx:nih_liver_disease_value	_IRI
bmir-radx:nih_alcohol_frequency_0	rdfs:subClassOf	bmir-radx:nih_alcohol_frequency_value	_IRI
bmir-radx:nih_insomnia	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_blue_lips_99	rdfs:subClassOf	bmir-radx:nih_blue_lips_value	_IRI
bmir-radx:nih_diabetes_99	rdfs:subClassOf	bmir-radx:nih_diabetes_value	_IRI
bmir-radx:nih_memory_97	rdfs:subClassOf	bmir-radx:nih_memory_value	_IRI
bmir-radx:nih_ibd_0	rdfs:subClassOf	bmir-radx:nih_ibd_value	_IRI
bmir-radx:nih_balance	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
bmir-radx:nih_gestational_diabetes_97	rdfs:subClassOf	bmir-radx:nih_gestational_diabetes_value	_IRI
bmir-radx:nih_smoking_yn_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_smoking_yn_1	rdfs:subClassOf	bmir-radx:nih_smoking_yn_value	_IRI
bmir-radx:nih_neurodegenerative_98	rdfs:subClassOf	bmir-radx:nih_neurodegenerative_value	_IRI
bmir-radx:nih_cig_smoke_freq_3	rdfs:subClassOf	bmir-radx:nih_cig_smoke_freq_value	_IRI
obo:MONDO_0019050	rdfs:subClassOf	obo:MONDO_0044348	_IRI
obo:MONDO_0019050	rdfs:subClassOf	obo:MONDO_0003847	_IRI
obo:SYMP_0000287	rdfs:subClassOf	obo:SYMP_0000528	_IRI
bmir-radx:nih_alcohol_yrs_1	rdfs:subClassOf	bmir-radx:nih_alcohol_yrs_value	_IRI
bmir-radx:nih_education_2	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
bmir-radx:nih_dress_bathe_0	rdfs:subClassOf	bmir-radx:nih_dress_bathe_value	_IRI
bmir-radx:nih_t2dm_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:SYMP_0000473	rdfs:subClassOf	obo:SYMP_0000462	_IRI
obo:SYMP_0000462	rdfs:subClassOf	bmir-radx:OtherThing	_IRI
bmir-radx:nih_sex_99	rdfs:subClassOf	bmir-radx:nih_sex_value	_IRI
bmir-radx:nih_cough_0	rdfs:subClassOf	bmir-radx:nih_cough_value	_IRI
bmir-radx:nih_rash_toes_97	rdfs:subClassOf	bmir-radx:nih_rash_toes_value	_IRI
obo:HP_0000364	rdfs:subClassOf	obo:HP_0031704	_IRI
obo:HP_0000001	rdfs:subClassOf	bmir-radx:OtherThing	_IRI
bmir-radx:nih_t2dm_1	rdfs:subClassOf	bmir-radx:nih_t2dm_value	_IRI
bmir-radx:nih_confusion_99	rdfs:subClassOf	bmir-radx:nih_confusion_value	_IRI
bmir-radx:nih_cancer_past_yr_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_no_chronic_condition_99	rdfs:subClassOf	bmir-radx:nih_no_chronic_condition_value	_IRI
obo:GSSO_009639	rdfs:subClassOf	obo:GO_0007567	_IRI
bmir-radx:nih_cf_98	rdfs:subClassOf	bmir-radx:nih_cf_value	_IRI
bmir-radx:nih_lupus_98	rdfs:subClassOf	bmir-radx:nih_lupus_value	_IRI
bmir-radx:nih_cancer_past_yr_1	rdfs:subClassOf	bmir-radx:nih_cancer_past_yr_value	_IRI
bmir-radx:nih_blue_lips_98	rdfs:subClassOf	bmir-radx:nih_blue_lips_value	_IRI
bmir-radx:nih_renal_99	rdfs:subClassOf	bmir-radx:nih_renal_value	_IRI
bmir-radx:nih_diabetes_98	rdfs:subClassOf	bmir-radx:nih_diabetes_value	_IRI
bmir-radx:nih_osteoporosis_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_wheezing	rdfs:subClassOf	bmir-radx:RespiratorySymptomDataElement	_IRI
obo:MONDO_0009061	rdfs:subClassOf	obo:MONDO_0006025	_IRI
obo:MONDO_0009061	rdfs:subClassOf	obo:MONDO_0005087	_IRI
obo:SYMP_0000099	rdfs:subClassOf	obo:SYMP_0000892	_IRI
bmir-radx:nih_skin_rash_99	rdfs:subClassOf	bmir-radx:nih_skin_rash_value	_IRI
bmir-radx:nih_alcohol_yrs_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_osteoporosis_1	rdfs:subClassOf	bmir-radx:nih_osteoporosis_value	_IRI
bmir-radx:nih_smoking_yn_0	rdfs:subClassOf	bmir-radx:nih_smoking_yn_value	_IRI
bmir-radx:nih_neurodegenerative_97	rdfs:subClassOf	bmir-radx:nih_neurodegenerative_value	_IRI
bmir-radx:nih_cig_smoke_freq_2	rdfs:subClassOf	bmir-radx:nih_cig_smoke_freq_value	_IRI
bmir-radx:nih_education_1	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
bmir-radx:nih_other_symp	rdfs:subClassOf	bmir-radx:SymptomDataElement	_IRI
bmir-radx:nih_depression_1	rdfs:subClassOf	bmir-radx:nih_depression_value	_IRI
bmir-radx:nih_hypertension_1	rdfs:subClassOf	bmir-radx:nih_hypertension_value	_IRI
bmir-radx:SymptomsDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
bmir-radx:nih_af_99	rdfs:subClassOf	bmir-radx:nih_af_value	_IRI
bmir-radx:nih_ms_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:PATO_0000051	rdfs:subClassOf	obo:PATO_0001241	_IRI
bmir-radx:nih_t2dm_0	rdfs:subClassOf	bmir-radx:nih_t2dm_value	_IRI
bmir-radx:nih_confusion_98	rdfs:subClassOf	bmir-radx:nih_confusion_value	_IRI
bmir-radx:nih_no_chronic_condition_98	rdfs:subClassOf	bmir-radx:nih_no_chronic_condition_value	_IRI
bmir-radx:nih_sickle_cell_disease_99	rdfs:subClassOf	bmir-radx:nih_sickle_cell_disease_value	_IRI
bmir-radx:nih_t1d_99	rdfs:subClassOf	bmir-radx:nih_t1d_value	_IRI
bmir-radx:nih_alcohol_yn_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_cf_97	rdfs:subClassOf	bmir-radx:nih_cf_value	_IRI
bmir-radx:nih_lupus_97	rdfs:subClassOf	bmir-radx:nih_lupus_value	_IRI
bmir-radx:nih_cancer_past_yr_0	rdfs:subClassOf	bmir-radx:nih_cancer_past_yr_value	_IRI
bmir-radx:Disease_Data_Element	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_ms_1	rdfs:subClassOf	bmir-radx:nih_ms_value	_IRI
bmir-radx:nih_iv_drug_use	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_autoimm	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_serious_mental_illness_99	rdfs:subClassOf	bmir-radx:nih_serious_mental_illness_value	_IRI
bmir-radx:nih_deaf_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_blue_lips_97	rdfs:subClassOf	bmir-radx:nih_blue_lips_value	_IRI
bmir-radx:nih_renal_98	rdfs:subClassOf	bmir-radx:nih_renal_value	_IRI
bmir-radx:nih_cig_smoke_freq_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_chronic_lung_disease	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_diabetes_97	rdfs:subClassOf	bmir-radx:nih_diabetes_value	_IRI
bmir-radx:nih_insurance	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_education_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_alcohol_yn_1	rdfs:subClassOf	bmir-radx:nih_alcohol_yn_value	_IRI
obo:GSSO_006602	rdfs:subClassOf	obo:GSSO_006601	_IRI
bmir-radx:nih_depression_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_fatigue_99	rdfs:subClassOf	bmir-radx:nih_fatigue_value	_IRI
bmir-radx:nih_skin_rash_98	rdfs:subClassOf	bmir-radx:nih_skin_rash_value	_IRI
bmir-radx:nih_osteoporosis_0	rdfs:subClassOf	bmir-radx:nih_osteoporosis_value	_IRI
bmir-radx:nih_hypertension_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
evs:C81229	rdfs:subClassOf	evs:C18772	_IRI
bmir-radx:nih_deaf_1	rdfs:subClassOf	bmir-radx:nih_deaf_value	_IRI
bmir-radx:nih_diff_breath	rdfs:subClassOf	bmir-radx:RespiratorySymptomDataElement	_IRI
bmir-radx:nih_sex_3	rdfs:subClassOf	bmir-radx:nih_sex_value	_IRI
bmir-radx:nih_weight	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_cig_smoke_freq_1	rdfs:subClassOf	bmir-radx:nih_cig_smoke_freq_value	_IRI
bmir-radx:nih_alcohol_yrs_0	rdfs:subClassOf	bmir-radx:nih_alcohol_yrs_value	_IRI
bmir-radx:nih_ibs	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_stroke	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
obo:SYMP_0000482	rdfs:subClassOf	obo:SYMP_0000410	_IRI
bmir-radx:nih_cig_smoke_freq_99	rdfs:subClassOf	bmir-radx:nih_cig_smoke_freq_value	_IRI
bmir-radx:nih_deaf_99	rdfs:subClassOf	bmir-radx:nih_deaf_value	_IRI
bmir-radx:nih_depression_0	rdfs:subClassOf	bmir-radx:nih_depression_value	_IRI
obo:SYMP_0000570	rdfs:subClassOf	obo:SYMP_0000146	_IRI
bmir-radx:nih_hypertension_0	rdfs:subClassOf	bmir-radx:nih_hypertension_value	_IRI
bmir-radx:nih_t1d_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_af_98	rdfs:subClassOf	bmir-radx:nih_af_value	_IRI
bmir-radx:nih_sickle_cell_disease_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_fatigue_1	rdfs:subClassOf	bmir-radx:nih_fatigue_value	_IRI
bmir-radx:nih_rls	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_confusion_97	rdfs:subClassOf	bmir-radx:nih_confusion_value	_IRI
bmir-radx:nih_alcohol_yn_99	rdfs:subClassOf	bmir-radx:nih_alcohol_yn_value	_IRI
bmir-radx:nih_no_chronic_condition_97	rdfs:subClassOf	bmir-radx:nih_no_chronic_condition_value	_IRI
evs:C1909	rdfs:subClassOf	evs:C1908	_IRI
obo:MONDO_0011918	rdfs:subClassOf	obo:MONDO_0005618	_IRI
obo:MONDO_0011918	rdfs:subClassOf	obo:MONDO_0003847	_IRI
bmir-radx:SymptomDataElement	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_sickle_cell_disease_98	rdfs:subClassOf	bmir-radx:nih_sickle_cell_disease_value	_IRI
bmir-radx:nih_t1d_98	rdfs:subClassOf	bmir-radx:nih_t1d_value	_IRI
bmir-radx:nih_af_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_serious_mental_illness_1	rdfs:subClassOf	bmir-radx:nih_serious_mental_illness_value	_IRI
bmir-radx:nih_ms_99	rdfs:subClassOf	bmir-radx:nih_ms_value	_IRI
bmir-radx:nih_ms_0	rdfs:subClassOf	bmir-radx:nih_ms_value	_IRI
bmir-radx:nih_serious_mental_illness_98	rdfs:subClassOf	bmir-radx:nih_serious_mental_illness_value	_IRI
bmir-radx:nih_renal_97	rdfs:subClassOf	bmir-radx:nih_renal_value	_IRI
bmir-radx:nih_t1d_1	rdfs:subClassOf	bmir-radx:nih_t1d_value	_IRI
bmir-radx:nih_sickle_cell_disease_1	rdfs:subClassOf	bmir-radx:nih_sickle_cell_disease_value	_IRI
bmir-radx:nih_copd_plus	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
obo:GO_0007567	rdfs:subClassOf	obo:GO_0044703	_IRI
bmir-radx:nih_pcos	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_alcohol_yn_0	rdfs:subClassOf	bmir-radx:nih_alcohol_yn_value	_IRI
obo:GSSO_006601	rdfs:subClassOf	obo:NCIT_C95018	_IRI
bmir-radx:nih_fatigue_98	rdfs:subClassOf	bmir-radx:nih_fatigue_value	_IRI
bmir-radx:nih_skin_rash_97	rdfs:subClassOf	bmir-radx:nih_skin_rash_value	_IRI
obo:MONDO_0019091	rdfs:subClassOf	obo:MONDO_0015930	_IRI
obo:MONDO_0019091	rdfs:subClassOf	obo:MONDO_0015221	_IRI
bmir-radx:nih_fatigue_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_af_1	rdfs:subClassOf	bmir-radx:nih_af_value	_IRI
bmir-radx:nih_hypertension_99	rdfs:subClassOf	bmir-radx:nih_hypertension_value	_IRI
bmir-radx:nih_weight_category_3	rdfs:subClassOf	bmir-radx:nih_weight_category_value	_IRI
bmir-radx:nih_depression_99	rdfs:subClassOf	bmir-radx:nih_depression_value	_IRI
bmir-radx:nih_deaf_0	rdfs:subClassOf	bmir-radx:nih_deaf_value	_IRI
bmir-radx:nih_sex_2	rdfs:subClassOf	bmir-radx:nih_sex_value	_IRI
bmir-radx:nih_cig_smoke_freq_0	rdfs:subClassOf	bmir-radx:nih_cig_smoke_freq_value	_IRI
bmir-radx:nih_education_99	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
bmir-radx:nih_serious_mental_illness_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_education_0	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
obo:SYMP_0000372	rdfs:subClassOf	obo:SYMP_0000388	_IRI
bmir-radx:nih_deaf_98	rdfs:subClassOf	bmir-radx:nih_deaf_value	_IRI
bmir-radx:nih_osteoporosis_99	rdfs:subClassOf	bmir-radx:nih_osteoporosis_value	_IRI
bmir-radx:nih_sex_96	rdfs:subClassOf	bmir-radx:nih_sex_value	_IRI
obo:MONDO_0002908	rdfs:subClassOf	obo:MONDO_0005066	_IRI
bmir-radx:nih_no_chronic_condition_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_af_97	rdfs:subClassOf	bmir-radx:nih_af_value	_IRI
bmir-radx:nih_immunodeficiency	rdfs:subClassOf	bmir-radx:Disease_Data_Element	_IRI
bmir-radx:nih_fatigue_0	rdfs:subClassOf	bmir-radx:nih_fatigue_value	_IRI
evs:C718	rdfs:subClassOf	evs:C1913	_IRI
bmir-radx:nih_immuno_compromised_solid_organ	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_confusion_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_skin_rash_1	rdfs:subClassOf	bmir-radx:nih_skin_rash_value	_IRI
bmir-radx:nih_cardiovascular_disease	rdfs:subClassOf	bmir-radx:CardioVascularDisorderDataElement	_IRI
bmir-radx:nih_alcohol_yn_98	rdfs:subClassOf	bmir-radx:nih_alcohol_yn_value	_IRI
evs:C1908	rdfs:subClassOf	bmir-radx:OtherThing	_IRI
bmir-radx:nih_sex_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_sickle_cell_disease_97	rdfs:subClassOf	bmir-radx:nih_sickle_cell_disease_value	_IRI
bmir-radx:nih_t1d_97	rdfs:subClassOf	bmir-radx:nih_t1d_value	_IRI
bmir-radx:nih_serious_mental_illness_0	rdfs:subClassOf	bmir-radx:nih_serious_mental_illness_value	_IRI
bmir-radx:nih_renal_1	rdfs:subClassOf	bmir-radx:nih_renal_value	_IRI
bmir-radx:nih_ms_98	rdfs:subClassOf	bmir-radx:nih_ms_value	_IRI
bmir-radx:nih_cancer_past_yr_99	rdfs:subClassOf	bmir-radx:nih_cancer_past_yr_value	_IRI
bmir-radx:nih_serious_mental_illness_97	rdfs:subClassOf	bmir-radx:nih_serious_mental_illness_value	_IRI
bmir-radx:nih_t1d_0	rdfs:subClassOf	bmir-radx:nih_t1d_value	_IRI
bmir-radx:nih_sickle_cell_disease_0	rdfs:subClassOf	bmir-radx:nih_sickle_cell_disease_value	_IRI
bmir-radx:EmploymentDataElement	rdfs:subClassOf	bmir-radx:DataElementSection	_IRI
obo:NCIT_C95018	rdfs:subClassOf	obo:NCIT_C25404	_IRI
bmir-radx:nih_skin_rash_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_t2dm_99	rdfs:subClassOf	bmir-radx:nih_t2dm_value	_IRI
bmir-radx:nih_no_chronic_condition_1	rdfs:subClassOf	bmir-radx:nih_no_chronic_condition_value	_IRI
bmir-radx:nih_substance_use	rdfs:subClassOf	bmir-radx:DataElement	_IRI
evs:C95549	rdfs:subClassOf	evs:C17708	_IRI
bmir-radx:nih_fatigue_97	rdfs:subClassOf	bmir-radx:nih_fatigue_value	_IRI
bmir-radx:nih_confusion_1	rdfs:subClassOf	bmir-radx:nih_confusion_value	_IRI
bmir-radx:nih_af_0	rdfs:subClassOf	bmir-radx:nih_af_value	_IRI
bmir-radx:nih_hypertension_98	rdfs:subClassOf	bmir-radx:nih_hypertension_value	_IRI
bmir-radx:nih_weight_category_2	rdfs:subClassOf	bmir-radx:nih_weight_category_value	_IRI
bmir-radx:nih_renal_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
obo:GO_0007610	rdfs:subClassOf	obo:GO_0032501	_IRI
bmir-radx:nih_depression_98	rdfs:subClassOf	bmir-radx:nih_depression_value	_IRI
bmir-radx:nih_sex_1	rdfs:subClassOf	bmir-radx:nih_sex_value	_IRI
bmir-radx:nih_alcohol_yrs_99	rdfs:subClassOf	bmir-radx:nih_alcohol_yrs_value	_IRI
bmir-radx:nih_education_98	rdfs:subClassOf	bmir-radx:nih_education_value	_IRI
bmir-radx:nih_cig_smoke_freq_98	rdfs:subClassOf	bmir-radx:nih_cig_smoke_freq_value	_IRI
bmir-radx:nih_osteoporosis_98	rdfs:subClassOf	bmir-radx:nih_osteoporosis_value	_IRI
bmir-radx:nih_weight_category_value	rdfs:subClassOf	bmir-radx:DataElementValue	_IRI
bmir-radx:nih_skin_rash_0	rdfs:subClassOf	bmir-radx:nih_skin_rash_value	_IRI
bmir-radx:nih_alcohol_yn_97	rdfs:subClassOf	bmir-radx:nih_alcohol_yn_value	_IRI
bmir-radx:nih_vaping_yn	rdfs:subClassOf	bmir-radx:DataElement	_IRI
bmir-radx:nih_diabetes_1	rdfs:subClassOf	bmir-radx:nih_diabetes_value	_IRI
bmir-radx:nih_renal_0	rdfs:subClassOf	bmir-radx:nih_renal_value	_IRI
bmir-radx:nih_ms_97	rdfs:subClassOf	bmir-radx:nih_ms_value	_IRI
