subject	predicate	object	datatype
bmir-radx:nih_fatigue	rdfs:seeAlso	bmir-radx:nih_fatigue_97	_IRI
bmir-radx:nih_fatigue	rdfs:seeAlso	bmir-radx:nih_fatigue_98	_IRI
bmir-radx:nih_fatigue	rdfs:seeAlso	bmir-radx:nih_fatigue_0	_IRI
bmir-radx:nih_fatigue	rdfs:seeAlso	obo:SYMP_0000280	_IRI
bmir-radx:nih_fatigue	rdfs:seeAlso	bmir-radx:nih_fatigue_1	_IRI
bmir-radx:nih_stroke_99	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_ibs_99	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
bmir-radx:nih_health_status_1	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
bmir-radx:nih_diff_breath_99	rdfs:seeAlso	bmir-radx:nih_diff_breath	_IRI
obo:HP_0031704	rdfs:seeAlso	bmir-radx:nih_deaf	_IRI
evs:C35461	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond	_IRI
evs:C176021	rdfs:seeAlso	bmir-radx:nih_walk_climb	_IRI
evs:C176021	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
evs:C120482	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C165593	rdfs:seeAlso	bmir-radx:nih_other_chronic_cond	_IRI
evs:C2991	rdfs:seeAlso	bmir-radx:nih_immunosuppressive_condition	_IRI
evs:C2991	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
evs:C2991	rdfs:seeAlso	bmir-radx:nih_cancer	_IRI
bmir-radx:nih_race_3	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_serious_mental_illness	rdfs:seeAlso	bmir-radx:nih_serious_mental_illness_98	_IRI
bmir-radx:nih_serious_mental_illness	rdfs:seeAlso	bmir-radx:nih_serious_mental_illness_1	_IRI
bmir-radx:nih_serious_mental_illness	rdfs:seeAlso	bmir-radx:nih_serious_mental_illness_99	_IRI
bmir-radx:nih_serious_mental_illness	rdfs:seeAlso	bmir-radx:nih_serious_mental_illness_0	_IRI
bmir-radx:nih_serious_mental_illness	rdfs:seeAlso	obo:MONDO_0005084	_IRI
bmir-radx:nih_serious_mental_illness	rdfs:seeAlso	bmir-radx:nih_serious_mental_illness_97	_IRI
bmir-radx:nih_conjunctivitis_0	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
bmir-radx:nih_hiv_1	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_blind_1	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
bmir-radx:nih_insurance_99	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
evs:C77140	rdfs:seeAlso	bmir-radx:nih_cholesterol	_IRI
bmir-radx:nih_health_status_value	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
evs:C18059	rdfs:seeAlso	bmir-radx:nih_smoking_yn	_IRI
bmir-radx:nih_pcos_98	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
bmir-radx:nih_chronic_lung_disease_99	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
bmir-radx:nih_t1d	rdfs:seeAlso	bmir-radx:nih_t1d_98	_IRI
bmir-radx:nih_t1d	rdfs:seeAlso	bmir-radx:nih_t1d_1	_IRI
bmir-radx:nih_t1d	rdfs:seeAlso	bmir-radx:nih_t1d_0	_IRI
bmir-radx:nih_t1d	rdfs:seeAlso	obo:MONDO_0005147	_IRI
bmir-radx:nih_t1d	rdfs:seeAlso	bmir-radx:nih_t1d_97	_IRI
bmir-radx:nih_t1d	rdfs:seeAlso	bmir-radx:nih_t1d_99	_IRI
bmir-radx:nih_sickle_cell_disease	rdfs:seeAlso	bmir-radx:nih_sickle_cell_disease_0	_IRI
bmir-radx:nih_sickle_cell_disease	rdfs:seeAlso	bmir-radx:nih_sickle_cell_disease_99	_IRI
bmir-radx:nih_sickle_cell_disease	rdfs:seeAlso	bmir-radx:nih_sickle_cell_disease_1	_IRI
bmir-radx:nih_sickle_cell_disease	rdfs:seeAlso	bmir-radx:nih_sickle_cell_disease_98	_IRI
bmir-radx:nih_sickle_cell_disease	rdfs:seeAlso	bmir-radx:nih_sickle_cell_disease_97	_IRI
bmir-radx:nih_sickle_cell_disease	rdfs:seeAlso	obo:MONDO_0017146	_IRI
bmir-radx:nih_autoimm_99	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
evs:C9305	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
evs:C9305	rdfs:seeAlso	bmir-radx:nih_cancer	_IRI
obo:SYMP_0000309	rdfs:seeAlso	bmir-radx:nih_appetite	_IRI
bmir-radx:nih_copd_plus_98	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
bmir-radx:nih_iv_drug_use_99	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
bmir-radx:nih_substance_use_97	rdfs:seeAlso	bmir-radx:nih_substance_use	_IRI
obo:MONDO_0005267	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease	_IRI
obo:MONDO_0005267	rdfs:seeAlso	bmir-radx:nih_heart_condition	_IRI
obo:MONDO_0005267	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease_angina	_IRI
obo:MONDO_0005267	rdfs:seeAlso	bmir-radx:nih_chd	_IRI
obo:MONDO_0005267	rdfs:seeAlso	bmir-radx:nih_af	_IRI
obo:MONDO_0005267	rdfs:seeAlso	bmir-radx:nih_chf	_IRI
obo:MONDO_0005267	rdfs:seeAlso	bmir-radx:nih_heart_attack	_IRI
bmir-radx:nih_blind_value	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
bmir-radx:nih_abdom_pain_0	rdfs:seeAlso	bmir-radx:nih_abdom_pain	_IRI
bmir-radx:nih_tobacco_1	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
bmir-radx:nih_hiv_value	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_af	rdfs:seeAlso	bmir-radx:nih_af_0	_IRI
bmir-radx:nih_af	rdfs:seeAlso	obo:MONDO_0004981	_IRI
bmir-radx:nih_af	rdfs:seeAlso	bmir-radx:nih_af_97	_IRI
bmir-radx:nih_af	rdfs:seeAlso	bmir-radx:nih_af_99	_IRI
bmir-radx:nih_af	rdfs:seeAlso	bmir-radx:nih_af_1	_IRI
bmir-radx:nih_af	rdfs:seeAlso	bmir-radx:nih_af_98	_IRI
obo:PATO_0000119	rdfs:seeAlso	bmir-radx:nih_height_category	_IRI
obo:PATO_0000119	rdfs:seeAlso	bmir-radx:nih_height	_IRI
obo:MONDO_0004596	rdfs:seeAlso	bmir-radx:nih_chd	_IRI
obo:NCIT_C19332	rdfs:seeAlso	bmir-radx:nih_disability	_IRI
obo:MONDO_0005300	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
obo:MONDO_0005300	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease_treatment	_IRI
obo:MONDO_0002022	rdfs:seeAlso	bmir-radx:nih_conjunctivitis	_IRI
bmir-radx:nih_rls_97	rdfs:seeAlso	bmir-radx:nih_rls	_IRI
obo:MONDO_0001493	rdfs:seeAlso	bmir-radx:nih_chd	_IRI
evs:C27551	rdfs:seeAlso	bmir-radx:nih_immunosuppressive_condition	_IRI
bmir-radx:nih_other_symp_98	rdfs:seeAlso	bmir-radx:nih_other_symp	_IRI
obo:MONDO_0021084	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
bmir-radx:nih_stroke_98	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_ibs_98	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
bmir-radx:nih_health_status_0	rdfs:seeAlso	bmir-radx:nih_health_status	_IRI
bmir-radx:nih_skin_rash	rdfs:seeAlso	bmir-radx:nih_skin_rash_99	_IRI
bmir-radx:nih_skin_rash	rdfs:seeAlso	bmir-radx:nih_skin_rash_1	_IRI
bmir-radx:nih_skin_rash	rdfs:seeAlso	obo:SYMP_0000487	_IRI
bmir-radx:nih_skin_rash	rdfs:seeAlso	bmir-radx:nih_skin_rash_97	_IRI
bmir-radx:nih_skin_rash	rdfs:seeAlso	bmir-radx:nih_skin_rash_0	_IRI
bmir-radx:nih_skin_rash	rdfs:seeAlso	bmir-radx:nih_skin_rash_98	_IRI
bmir-radx:nih_diff_breath_98	rdfs:seeAlso	bmir-radx:nih_diff_breath	_IRI
evs:C120481	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C78272	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_immuno_compromised_solid_organ	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_zip	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_education	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_alcohol_yn	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_lifetime_use_alcohol	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_ethnicity	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency	_IRI
evs:C20181	rdfs:seeAlso	bmir-radx:nih_education_yrs	_IRI
bmir-radx:nih_race_2	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_chronic_kidney_disease_1	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
bmir-radx:nih_hiv_0	rdfs:seeAlso	bmir-radx:nih_hiv	_IRI
bmir-radx:nih_renal	rdfs:seeAlso	bmir-radx:nih_renal_98	_IRI
bmir-radx:nih_renal	rdfs:seeAlso	obo:MONDO_0005240	_IRI
bmir-radx:nih_renal	rdfs:seeAlso	bmir-radx:nih_renal_0	_IRI
bmir-radx:nih_renal	rdfs:seeAlso	bmir-radx:nih_renal_97	_IRI
bmir-radx:nih_renal	rdfs:seeAlso	bmir-radx:nih_renal_99	_IRI
bmir-radx:nih_renal	rdfs:seeAlso	bmir-radx:nih_renal_1	_IRI
bmir-radx:nih_wheezing_99	rdfs:seeAlso	bmir-radx:nih_wheezing	_IRI
bmir-radx:nih_blind_0	rdfs:seeAlso	bmir-radx:nih_blind	_IRI
bmir-radx:nih_insurance_98	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
evs:C53291	rdfs:seeAlso	bmir-radx:nih_dress_bathe	_IRI
obo:MONDO_0005068	rdfs:seeAlso	bmir-radx:nih_heart_attack	_IRI
bmir-radx:nih_pcos_97	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
obo:MONDO_0006025	rdfs:seeAlso	bmir-radx:nih_cf	_IRI
bmir-radx:nih_chronic_lung_disease_98	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
obo:MONDO_0005299	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_chronic_kidney_disease_value	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
obo:MONDO_0017146	rdfs:seeAlso	bmir-radx:nih_sickle_cell_disease	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_lupus	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_psoriasis	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_ms	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_ra	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_arthritis	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_ibd	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0005046	rdfs:seeAlso	bmir-radx:nih_seasonal_allergies	_IRI
bmir-radx:nih_autoimm_98	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
bmir-radx:nih_errand_1	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
bmir-radx:nih_copd_plus_97	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
bmir-radx:nih_iv_drug_use_98	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
obo:MONDO_0005277	rdfs:seeAlso	bmir-radx:nih_migraines	_IRI
obo:MONDO_0004298	rdfs:seeAlso	bmir-radx:nih_gerd	_IRI
obo:SYMP_0000528	rdfs:seeAlso	bmir-radx:nih_arrhythmia	_IRI
obo:MONDO_0005497	rdfs:seeAlso	bmir-radx:nih_osteoporosis	_IRI
bmir-radx:nih_nausea_vomiting_diarrhea_1	rdfs:seeAlso	bmir-radx:nih_nausea_vomiting_diarrhea	_IRI
obo:MONDO_0005002	rdfs:seeAlso	bmir-radx:nih_copd	_IRI
obo:MONDO_0005002	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
bmir-radx:nih_no_chronic_condition	rdfs:seeAlso	bmir-radx:nih_no_chronic_condition_98	_IRI
bmir-radx:nih_no_chronic_condition	rdfs:seeAlso	bmir-radx:nih_no_chronic_condition_0	_IRI
bmir-radx:nih_no_chronic_condition	rdfs:seeAlso	bmir-radx:nih_no_chronic_condition_99	_IRI
bmir-radx:nih_no_chronic_condition	rdfs:seeAlso	bmir-radx:nih_no_chronic_condition_1	_IRI
bmir-radx:nih_no_chronic_condition	rdfs:seeAlso	bmir-radx:nih_no_chronic_condition_97	_IRI
bmir-radx:nih_tobacco_0	rdfs:seeAlso	bmir-radx:nih_tobacco	_IRI
evs:C19796	rdfs:seeAlso	bmir-radx:nih_vaping_yn	_IRI
evs:C19796	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C19796	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C19796	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq	_IRI
bmir-radx:nih_errand_value	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
obo:MONDO_0005574	rdfs:seeAlso	bmir-radx:nih_alz	_IRI
bmir-radx:nih_confusion	rdfs:seeAlso	bmir-radx:nih_confusion_97	_IRI
bmir-radx:nih_confusion	rdfs:seeAlso	obo:SYMP_0000016	_IRI
bmir-radx:nih_confusion	rdfs:seeAlso	bmir-radx:nih_confusion_1	_IRI
bmir-radx:nih_confusion	rdfs:seeAlso	bmir-radx:nih_confusion_99	_IRI
bmir-radx:nih_confusion	rdfs:seeAlso	bmir-radx:nih_confusion_0	_IRI
bmir-radx:nih_confusion	rdfs:seeAlso	bmir-radx:nih_confusion_98	_IRI
obo:MONDO_0015221	rdfs:seeAlso	bmir-radx:nih_cld_bpd	_IRI
obo:MONDO_0005420	rdfs:seeAlso	bmir-radx:nih_thyroid	_IRI
bmir-radx:nih_sex	rdfs:seeAlso	bmir-radx:nih_sex_3	_IRI
bmir-radx:nih_sex	rdfs:seeAlso	bmir-radx:nih_sex_1	_IRI
bmir-radx:nih_sex	rdfs:seeAlso	bmir-radx:nih_sex_2	_IRI
bmir-radx:nih_sex	rdfs:seeAlso	bmir-radx:nih_sex_99	_IRI
bmir-radx:nih_sex	rdfs:seeAlso	bmir-radx:nih_sex_0	_IRI
bmir-radx:nih_sex	rdfs:seeAlso	bmir-radx:nih_sex_96	_IRI
bmir-radx:nih_sex	rdfs:seeAlso	obo:PATO_0000047	_IRI
evs:C117720	rdfs:seeAlso	bmir-radx:nih_pregnancy	_IRI
bmir-radx:nih_nausea_vomiting_diarrhea_value	rdfs:seeAlso	bmir-radx:nih_nausea_vomiting_diarrhea	_IRI
obo:MONDO_0002494	rdfs:seeAlso	bmir-radx:nih_alc_sub_abuse	_IRI
obo:MONDO_0021094	rdfs:seeAlso	bmir-radx:nih_immunodeficiency	_IRI
bmir-radx:nih_sleep_apnea_1	rdfs:seeAlso	bmir-radx:nih_sleep_apnea	_IRI
obo:MONDO_0700003	rdfs:seeAlso	bmir-radx:nih_gestational_diabetes	_IRI
bmir-radx:nih_other_symp_97	rdfs:seeAlso	bmir-radx:nih_other_symp	_IRI
bmir-radx:nih_sleep_apnea_value	rdfs:seeAlso	bmir-radx:nih_sleep_apnea	_IRI
bmir-radx:nih_stroke_97	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_ibs_97	rdfs:seeAlso	bmir-radx:nih_ibs	_IRI
bmir-radx:nih_balance_99	rdfs:seeAlso	bmir-radx:nih_balance	_IRI
bmir-radx:nih_diff_breath_97	rdfs:seeAlso	bmir-radx:nih_diff_breath	_IRI
evs:C199141	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
evs:C121690	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
obo:MONDO_0007179	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0007179	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
obo:MONDO_0007179	rdfs:seeAlso	bmir-radx:nih_lupus	_IRI
obo:MONDO_0007179	rdfs:seeAlso	bmir-radx:nih_ra	_IRI
obo:MONDO_0007179	rdfs:seeAlso	bmir-radx:nih_arthritis	_IRI
obo:MONDO_0007179	rdfs:seeAlso	bmir-radx:nih_ms	_IRI
bmir-radx:nih_race_1	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_chronic_kidney_disease_0	rdfs:seeAlso	bmir-radx:nih_chronic_kidney_disease	_IRI
bmir-radx:nih_insomnia_99	rdfs:seeAlso	bmir-radx:nih_insomnia	_IRI
bmir-radx:nih_wheezing_98	rdfs:seeAlso	bmir-radx:nih_wheezing	_IRI
bmir-radx:nih_race_value	rdfs:seeAlso	bmir-radx:nih_race	_IRI
bmir-radx:nih_insurance_97	rdfs:seeAlso	bmir-radx:nih_insurance	_IRI
evs:C173060	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
evs:C173060	rdfs:seeAlso	bmir-radx:nih_nicotine_yn	_IRI
evs:C173060	rdfs:seeAlso	bmir-radx:nih_cig_smoke_freq	_IRI
bmir-radx:nih_diabetes	rdfs:seeAlso	bmir-radx:nih_diabetes_98	_IRI
bmir-radx:nih_diabetes	rdfs:seeAlso	bmir-radx:nih_diabetes_99	_IRI
bmir-radx:nih_diabetes	rdfs:seeAlso	obo:MONDO_0005015	_IRI
bmir-radx:nih_diabetes	rdfs:seeAlso	bmir-radx:nih_diabetes_97	_IRI
bmir-radx:nih_diabetes	rdfs:seeAlso	bmir-radx:nih_diabetes_0	_IRI
bmir-radx:nih_diabetes	rdfs:seeAlso	bmir-radx:nih_diabetes_1	_IRI
bmir-radx:nih_chronic_lung_disease_97	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
bmir-radx:nih_blue_lips	rdfs:seeAlso	bmir-radx:nih_blue_lips_98	_IRI
bmir-radx:nih_blue_lips	rdfs:seeAlso	bmir-radx:nih_blue_lips_0	_IRI
bmir-radx:nih_blue_lips	rdfs:seeAlso	bmir-radx:nih_blue_lips_97	_IRI
bmir-radx:nih_blue_lips	rdfs:seeAlso	bmir-radx:nih_blue_lips_99	_IRI
bmir-radx:nih_blue_lips	rdfs:seeAlso	bmir-radx:nih_blue_lips_1	_IRI
bmir-radx:nih_blue_lips	rdfs:seeAlso	obo:SYMP_0000537	_IRI
obo:MONDO_0005298	rdfs:seeAlso	bmir-radx:nih_osteoporosis	_IRI
obo:SYMP_0000318	rdfs:seeAlso	bmir-radx:nih_balance	_IRI
bmir-radx:nih_autoimm_97	rdfs:seeAlso	bmir-radx:nih_autoimm	_IRI
bmir-radx:nih_errand_0	rdfs:seeAlso	bmir-radx:nih_errand	_IRI
bmir-radx:nih_iv_drug_use_97	rdfs:seeAlso	bmir-radx:nih_iv_drug_use	_IRI
obo:MONDO_0005265	rdfs:seeAlso	bmir-radx:nih_ibd	_IRI
bmir-radx:nih_neuro_shakes_1	rdfs:seeAlso	bmir-radx:nih_neuro_shakes	_IRI
bmir-radx:nih_nausea_vomiting_diarrhea_0	rdfs:seeAlso	bmir-radx:nih_nausea_vomiting_diarrhea	_IRI
bmir-radx:nih_lupus	rdfs:seeAlso	obo:MONDO_0004670	_IRI
bmir-radx:nih_lupus	rdfs:seeAlso	bmir-radx:nih_lupus_97	_IRI
bmir-radx:nih_lupus	rdfs:seeAlso	bmir-radx:nih_lupus_1	_IRI
bmir-radx:nih_lupus	rdfs:seeAlso	bmir-radx:nih_lupus_99	_IRI
bmir-radx:nih_lupus	rdfs:seeAlso	bmir-radx:nih_lupus_0	_IRI
bmir-radx:nih_lupus	rdfs:seeAlso	bmir-radx:nih_lupus_98	_IRI
bmir-radx:nih_cf	rdfs:seeAlso	bmir-radx:nih_cf_97	_IRI
bmir-radx:nih_cf	rdfs:seeAlso	bmir-radx:nih_cf_99	_IRI
bmir-radx:nih_cf	rdfs:seeAlso	bmir-radx:nih_cf_1	_IRI
bmir-radx:nih_cf	rdfs:seeAlso	bmir-radx:nih_cf_98	_IRI
bmir-radx:nih_cf	rdfs:seeAlso	obo:MONDO_0009061	_IRI
bmir-radx:nih_cf	rdfs:seeAlso	bmir-radx:nih_cf_0	_IRI
obo:SYMP_0000505	rdfs:seeAlso	bmir-radx:nih_throat_congestion_nose	_IRI
bmir-radx:nih_neuro_shakes_value	rdfs:seeAlso	bmir-radx:nih_neuro_shakes	_IRI
obo:SYMP_0000626	rdfs:seeAlso	bmir-radx:nih_muscle_ache	_IRI
obo:PATO_0000117	rdfs:seeAlso	bmir-radx:nih_height_category	_IRI
obo:PATO_0000117	rdfs:seeAlso	bmir-radx:nih_height	_IRI
obo:SYMP_0000604	rdfs:seeAlso	bmir-radx:nih_wheezing	_IRI
bmir-radx:nih_weight_category	rdfs:seeAlso	bmir-radx:nih_weight_category_3	_IRI
bmir-radx:nih_weight_category	rdfs:seeAlso	bmir-radx:nih_weight_category_2	_IRI
bmir-radx:nih_weight_category	rdfs:seeAlso	obo:PATO_0000125	_IRI
bmir-radx:nih_weight_category	rdfs:seeAlso	bmir-radx:nih_weight_category_1	_IRI
evs:C18772	rdfs:seeAlso	bmir-radx:nih_alcohol_yn	_IRI
evs:C18772	rdfs:seeAlso	bmir-radx:nih_alcohol_frequency	_IRI
evs:C18772	rdfs:seeAlso	bmir-radx:nih_alcohol_yrs	_IRI
evs:C18772	rdfs:seeAlso	bmir-radx:nih_lifetime_use_alcohol	_IRI
bmir-radx:nih_asthma_99	rdfs:seeAlso	bmir-radx:nih_asthma	_IRI
evs:C36284	rdfs:seeAlso	bmir-radx:nih_pregnancy	_IRI
evs:C179143	rdfs:seeAlso	bmir-radx:nih_employment	_IRI
obo:MONDO_0000270	rdfs:seeAlso	bmir-radx:nih_chronic_lung	_IRI
obo:MONDO_0000270	rdfs:seeAlso	bmir-radx:nih_copd	_IRI
obo:MONDO_0000270	rdfs:seeAlso	bmir-radx:nih_asthma	_IRI
obo:MONDO_0000270	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
obo:MONDO_0000270	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
bmir-radx:nih_gerd_1	rdfs:seeAlso	bmir-radx:nih_gerd	_IRI
obo:MONDO_0023370	rdfs:seeAlso	bmir-radx:nih_cancer_past_yr	_IRI
obo:MONDO_0023370	rdfs:seeAlso	bmir-radx:nih_cancer_active_treatment	_IRI
obo:MONDO_0023370	rdfs:seeAlso	bmir-radx:nih_cancer	_IRI
obo:GO_0044703	rdfs:seeAlso	bmir-radx:nih_premature_birth	_IRI
bmir-radx:nih_chronic_lung_99	rdfs:seeAlso	bmir-radx:nih_chronic_lung	_IRI
bmir-radx:nih_numb_extremities_value	rdfs:seeAlso	bmir-radx:nih_numb_extremities	_IRI
bmir-radx:nih_balance_98	rdfs:seeAlso	bmir-radx:nih_balance	_IRI
bmir-radx:nih_red_eyes_value	rdfs:seeAlso	bmir-radx:nih_red_eyes	_IRI
bmir-radx:nih_numb_extremities_1	rdfs:seeAlso	bmir-radx:nih_numb_extremities	_IRI
bmir-radx:nih_red_eyes_1	rdfs:seeAlso	bmir-radx:nih_red_eyes	_IRI
bmir-radx:nih_neurodegenerative	rdfs:seeAlso	bmir-radx:nih_neurodegenerative_97	_IRI
bmir-radx:nih_neurodegenerative	rdfs:seeAlso	bmir-radx:nih_neurodegenerative_0	_IRI
bmir-radx:nih_neurodegenerative	rdfs:seeAlso	bmir-radx:nih_neurodegenerative_1	_IRI
bmir-radx:nih_neurodegenerative	rdfs:seeAlso	bmir-radx:nih_neurodegenerative_99	_IRI
bmir-radx:nih_neurodegenerative	rdfs:seeAlso	bmir-radx:nih_neurodegenerative_98	_IRI
bmir-radx:nih_neurodegenerative	rdfs:seeAlso	obo:MONDO_0005559	_IRI
bmir-radx:nih_race_0	rdfs:seeAlso	bmir-radx:nih_race	_IRI
obo:MONDO_0008487	rdfs:seeAlso	bmir-radx:nih_pcos	_IRI
bmir-radx:nih_insomnia_98	rdfs:seeAlso	bmir-radx:nih_insomnia	_IRI
bmir-radx:nih_wheezing_97	rdfs:seeAlso	bmir-radx:nih_wheezing	_IRI
bmir-radx:nih_immunosuppressive_condition_value	rdfs:seeAlso	bmir-radx:nih_immunosuppressive_condition	_IRI
bmir-radx:nih_immunosuppressive_condition_1	rdfs:seeAlso	bmir-radx:nih_immunosuppressive_condition	_IRI
obo:MONDO_0005066	rdfs:seeAlso	bmir-radx:nih_gestational_diabetes	_IRI
obo:MONDO_0005066	rdfs:seeAlso	bmir-radx:nih_t1d	_IRI
obo:MONDO_0005066	rdfs:seeAlso	bmir-radx:nih_diabetes	_IRI
obo:MONDO_0005066	rdfs:seeAlso	bmir-radx:nih_t2dm	_IRI
obo:MONDO_0005044	rdfs:seeAlso	bmir-radx:nih_hypertension	_IRI
obo:MONDO_0005275	rdfs:seeAlso	bmir-radx:nih_chronic_lung_disease	_IRI
obo:MONDO_0005275	rdfs:seeAlso	bmir-radx:nih_copd_plus	_IRI
obo:MONDO_0005275	rdfs:seeAlso	bmir-radx:nih_chronic_lung	_IRI
obo:MONDO_0005275	rdfs:seeAlso	bmir-radx:nih_copd	_IRI
obo:MONDO_0005154	rdfs:seeAlso	bmir-radx:nih_liver_disease	_IRI
obo:SYMP_0020029	rdfs:seeAlso	bmir-radx:nih_memory	_IRI
obo:SYMP_0000537	rdfs:seeAlso	bmir-radx:nih_blue_lips	_IRI
obo:PATO_0001018	rdfs:seeAlso	bmir-radx:nih_weight_category	_IRI
obo:PATO_0001018	rdfs:seeAlso	bmir-radx:nih_weight	_IRI
obo:PATO_0001018	rdfs:seeAlso	bmir-radx:nih_age	_IRI
obo:MONDO_0005385	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease	_IRI
obo:MONDO_0005385	rdfs:seeAlso	bmir-radx:nih_coronary_artery_disease_angina	_IRI
obo:MONDO_0005385	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
obo:MONDO_0005385	rdfs:seeAlso	bmir-radx:nih_hypertension	_IRI
obo:MONDO_0005385	rdfs:seeAlso	bmir-radx:nih_migraines	_IRI
obo:MONDO_0005264	rdfs:seeAlso	bmir-radx:nih_stroke	_IRI
bmir-radx:nih_neuro_shakes_0	rdfs:seeAlso	bmir-radx:nih_neuro_shakes	_IRI
evs:C19332	rdfs:seeAlso	bmir-radx:nih_vape_freq	_IRI
